time,mac,type,RSSI,uuid
2023-02-11T15:33:17.573765,74:b1:c3:81:3d:9c,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:33:17.996423,74:b1:c3:81:3d:9c,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:52:59.140844,74:b1:c3:81:3d:9c,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:00.032837,74:b1:c3:81:3d:9c,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:00.325926,74:b1:c3:81:3d:9c,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:00.598408,74:b1:c3:81:3d:9c,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:01.374722,74:b1:c3:81:3d:9c,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:02.211008,74:b1:c3:81:3d:9c,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:02.487157,74:b1:c3:81:3d:9c,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:02.788550,74:b1:c3:81:3d:9c,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:03.567284,74:b1:c3:81:3d:9c,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:03.847216,74:b1:c3:81:3d:9c,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:04.402906,74:b1:c3:81:3d:9c,random,-39,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:04.954855,74:b1:c3:81:3d:9c,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:05.353556,74:b1:c3:81:3d:9c,random,-39,0000f22e-0000-1000-8000-00805f9b34fb
2023-02-11T15:53:06.150979,74:b1:c3:81:3d:9c,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
