time,mac,type,RSSI,uuid
2022-11-13T22:06:21.847424,59:9a:a4:97:1c:e5,random,-64,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:23.038545,59:9a:a4:97:1c:e5,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:23.517007,59:9a:a4:97:1c:e5,random,-81,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:24.320706,59:9a:a4:97:1c:e5,random,-74,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:24.840635,59:9a:a4:97:1c:e5,random,-74,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:25.336216,59:9a:a4:97:1c:e5,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:26.144548,59:9a:a4:97:1c:e5,random,-81,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:26.787212,59:9a:a4:97:1c:e5,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:27.356062,59:9a:a4:97:1c:e5,random,-65,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:28.110519,59:9a:a4:97:1c:e5,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:29.060983,59:9a:a4:97:1c:e5,random,-69,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:29.592054,59:9a:a4:97:1c:e5,random,-51,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:30.620715,59:9a:a4:97:1c:e5,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:31.104423,59:9a:a4:97:1c:e5,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:31.570336,59:9a:a4:97:1c:e5,random,-62,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:32.455181,59:9a:a4:97:1c:e5,random,-76,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:33.590988,59:9a:a4:97:1c:e5,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:34.043871,59:9a:a4:97:1c:e5,random,-51,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:35.553044,59:9a:a4:97:1c:e5,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:36.417402,59:9a:a4:97:1c:e5,random,-71,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:36.994060,59:9a:a4:97:1c:e5,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:37.462908,59:9a:a4:97:1c:e5,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:37.997294,59:9a:a4:97:1c:e5,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:38.803883,59:9a:a4:97:1c:e5,random,-77,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:39.560173,59:9a:a4:97:1c:e5,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:41.067269,59:9a:a4:97:1c:e5,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:41.874991,59:9a:a4:97:1c:e5,random,-66,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:42.406064,59:9a:a4:97:1c:e5,random,-66,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:42.913717,59:9a:a4:97:1c:e5,random,-65,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:43.739878,59:9a:a4:97:1c:e5,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:44.270857,59:9a:a4:97:1c:e5,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:44.790154,59:9a:a4:97:1c:e5,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:45.254250,59:9a:a4:97:1c:e5,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:46.755764,59:9a:a4:97:1c:e5,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:47.942538,59:9a:a4:97:1c:e5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:48.499218,59:9a:a4:97:1c:e5,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:48.978164,59:9a:a4:97:1c:e5,random,-43,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:49.823987,59:9a:a4:97:1c:e5,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:50.305430,59:9a:a4:97:1c:e5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:50.801562,59:9a:a4:97:1c:e5,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:52.274086,59:9a:a4:97:1c:e5,random,-62,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:52.729460,59:9a:a4:97:1c:e5,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:53.276877,59:9a:a4:97:1c:e5,random,-48,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:54.286154,59:9a:a4:97:1c:e5,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:54.806744,59:9a:a4:97:1c:e5,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:56.930440,59:9a:a4:97:1c:e5,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:57.490942,59:9a:a4:97:1c:e5,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:57.935222,59:9a:a4:97:1c:e5,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:06:58.754842,59:9a:a4:97:1c:e5,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:02.893429,59:9a:a4:97:1c:e5,random,-75,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:04.920921,59:9a:a4:97:1c:e5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:05.470714,59:9a:a4:97:1c:e5,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:06.677672,59:9a:a4:97:1c:e5,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:07.572810,59:9a:a4:97:1c:e5,random,-75,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:09.335830,59:9a:a4:97:1c:e5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:09.849761,59:9a:a4:97:1c:e5,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:10.411445,59:9a:a4:97:1c:e5,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:11.486816,59:9a:a4:97:1c:e5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:11.955632,59:9a:a4:97:1c:e5,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:12.940926,59:9a:a4:97:1c:e5,random,-73,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:13.807089,59:9a:a4:97:1c:e5,random,-64,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:14.696877,59:9a:a4:97:1c:e5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:15.315121,59:9a:a4:97:1c:e5,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:15.836146,59:9a:a4:97:1c:e5,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:16.408605,59:9a:a4:97:1c:e5,random,-80,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:16.896035,59:9a:a4:97:1c:e5,random,-81,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:18.076756,59:9a:a4:97:1c:e5,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:18.572079,59:9a:a4:97:1c:e5,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:19.384335,59:9a:a4:97:1c:e5,random,-78,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:19.865715,59:9a:a4:97:1c:e5,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:20.371187,59:9a:a4:97:1c:e5,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:21.502038,59:9a:a4:97:1c:e5,random,-63,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:22.058950,59:9a:a4:97:1c:e5,random,-64,0000f22e-0000-1000-8000-00805f9b34fb
2022-11-13T22:07:22.576418,59:9a:a4:97:1c:e5,random,-80,0000f22e-0000-1000-8000-00805f9b34fb
