time,mac,type,RSSI,uuid
2023-03-18T14:57:17.940606,68:e9:ec:8c:93:cf,random,-33,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:18.907279,68:e9:ec:8c:93:cf,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:19.424443,68:e9:ec:8c:93:cf,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:19.838850,68:e9:ec:8c:93:cf,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:20.137590,68:e9:ec:8c:93:cf,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:20.557075,68:e9:ec:8c:93:cf,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:21.095851,68:e9:ec:8c:93:cf,random,-28,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:21.906721,68:e9:ec:8c:93:cf,random,-34,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:22.692917,68:e9:ec:8c:93:cf,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:23.000660,68:e9:ec:8c:93:cf,random,-53,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:23.687350,68:e9:ec:8c:93:cf,random,-53,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:23.948383,68:e9:ec:8c:93:cf,random,-51,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:24.194438,68:e9:ec:8c:93:cf,random,-39,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:24.471863,68:e9:ec:8c:93:cf,random,-40,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:24.733125,68:e9:ec:8c:93:cf,random,-41,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:25.158837,68:e9:ec:8c:93:cf,random,-42,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:25.459448,68:e9:ec:8c:93:cf,random,-35,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:25.989186,68:e9:ec:8c:93:cf,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:26.681203,68:e9:ec:8c:93:cf,random,-37,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:27.261142,68:e9:ec:8c:93:cf,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:27.650929,68:e9:ec:8c:93:cf,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:28.156114,68:e9:ec:8c:93:cf,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:28.603906,68:e9:ec:8c:93:cf,random,-30,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:29.443718,68:e9:ec:8c:93:cf,random,-37,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:29.752103,68:e9:ec:8c:93:cf,random,-48,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:30.033976,68:e9:ec:8c:93:cf,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:30.302003,68:e9:ec:8c:93:cf,random,-48,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:30.662956,68:e9:ec:8c:93:cf,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:31.104062,68:e9:ec:8c:93:cf,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:31.372613,68:e9:ec:8c:93:cf,random,-35,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:31.649363,68:e9:ec:8c:93:cf,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:32.066901,68:e9:ec:8c:93:cf,random,-32,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:32.757882,68:e9:ec:8c:93:cf,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:33.110723,68:e9:ec:8c:93:cf,random,-41,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:33.387216,68:e9:ec:8c:93:cf,random,-34,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:33.971902,68:e9:ec:8c:93:cf,random,-33,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:34.382034,68:e9:ec:8c:93:cf,random,-42,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:34.652466,68:e9:ec:8c:93:cf,random,-33,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:35.067014,68:e9:ec:8c:93:cf,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:35.357016,68:e9:ec:8c:93:cf,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
