time,mac,type,RSSI,uuid
2023-03-18T14:57:17.878290,68:e9:ec:8c:93:cf,random,-62,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:18.406708,68:e9:ec:8c:93:cf,random,-63,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:18.810890,68:e9:ec:8c:93:cf,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:19.254983,68:e9:ec:8c:93:cf,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:19.767306,68:e9:ec:8c:93:cf,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:20.309655,68:e9:ec:8c:93:cf,random,-64,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:22.010099,68:e9:ec:8c:93:cf,random,-80,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:23.298339,68:e9:ec:8c:93:cf,random,-85,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:23.596978,68:e9:ec:8c:93:cf,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:24.410144,68:e9:ec:8c:93:cf,random,-88,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:26.200458,68:e9:ec:8c:93:cf,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:27.538799,68:e9:ec:8c:93:cf,random,-81,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:29.398306,68:e9:ec:8c:93:cf,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:29.777659,68:e9:ec:8c:93:cf,random,-75,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:30.212380,68:e9:ec:8c:93:cf,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:30.617345,68:e9:ec:8c:93:cf,random,-75,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:31.144547,68:e9:ec:8c:93:cf,random,-74,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:32.772388,68:e9:ec:8c:93:cf,random,-78,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:34.300578,68:e9:ec:8c:93:cf,random,-69,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:35.107643,68:e9:ec:8c:93:cf,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:35.499119,68:e9:ec:8c:93:cf,random,-73,0000f22e-0000-1000-8000-00805f9b34fb
2023-03-18T14:57:35.917421,68:e9:ec:8c:93:cf,random,-73,0000f22e-0000-1000-8000-00805f9b34fb
