time,sniffer_zero,sniffer_one,sniffer_two,sniffer_three,label
2023-01-03T17:17:00,0.3629032258064516,0.746268656716418,0.2948717948717949,0.16417910447761194,3
2023-01-03T17:17:01,0.3548387096774194,0.5597014925373134,0.26282051282051283,0.3805970149253731,3
2023-01-03T17:17:02,0.3306451612903226,0.4701492537313433,0.3141025641025641,0.3731343283582089,3
2023-01-03T17:17:03,0.3548387096774194,0.7313432835820896,0.358974358974359,0.4701492537313433,3
2023-01-03T17:17:04,0.3548387096774194,0.47761194029850745,0.4358974358974359,0.20149253731343283,3
2023-01-03T17:17:05,0.3548387096774194,0.6119402985074627,0.36538461538461536,0.29850746268656714,3
2023-01-03T17:17:06,0.33870967741935487,0.4701492537313433,0.3846153846153846,0.33582089552238803,3
2023-01-03T17:17:07,0.3548387096774194,0.6044776119402985,0.48717948717948717,0.40298507462686567,3
2023-01-03T17:17:08,0.44354838709677424,0.6044776119402985,0.20512820512820512,0.4626865671641791,3
2023-01-03T17:17:09,0.3467741935483871,0.7164179104477613,0.23717948717948717,0.3805970149253731,3
2023-01-03T17:17:10,0.33064516129032256,0.6567164179104478,0.358974358974359,0.3582089552238806,3
2023-01-03T17:17:11,0.3467741935483871,0.4626865671641791,0.46794871794871795,0.32835820895522383,3
2023-01-03T17:17:12,0.5645161290322581,0.47761194029850745,0.46794871794871795,0.29850746268656714,3
2023-01-03T17:17:13,0.4596774193548387,0.6567164179104478,0.47435897435897434,0.3283582089552239,3
2023-01-03T17:17:14,0.3467741935483871,0.47761194029850745,0.2692307692307692,0.44776119402985076,3
2023-01-03T17:17:15,0.3548387096774194,0.6119402985074627,0.47435897435897434,0.31343283582089554,3
2023-01-03T17:17:16,0.3548387096774194,0.6119402985074627,0.2692307692307692,0.29850746268656714,3
2023-01-03T17:17:17,0.3629032258064516,0.34328358208955223,0.3653846153846154,0.34328358208955223,3
2023-01-03T17:17:18,0.45161290322580644,0.7238805970149254,0.4423076923076923,0.27611940298507465,3
2023-01-03T17:17:19,0.45967741935483875,0.6865671641791045,0.33974358974358976,0.3805970149253731,3
2023-01-03T17:17:20,0.3548387096774194,0.4701492537313433,0.15384615384615385,0.35820895522388063,3
2023-01-03T17:17:21,0.5887096774193549,0.7164179104477612,0.3717948717948718,0.5522388059701493,3
2023-01-03T17:17:22,0.3790322580645161,0.6194029850746269,0.19871794871794873,0.34328358208955223,3
2023-01-03T17:17:23,0.33870967741935487,0.44776119402985076,0.26282051282051283,0.4552238805970149,3
2023-01-03T17:17:24,0.5483870967741935,0.4925373134328358,0.2564102564102564,0.2835820895522388,3
2023-01-03T17:17:25,0.33064516129032256,0.5447761194029851,0.22435897435897437,0.34328358208955223,3
2023-01-03T17:17:26,0.4032258064516129,0.4925373134328358,0.2692307692307692,0.29850746268656714,3
2023-01-03T17:17:27,0.3629032258064516,0.6417910447761194,0.3076923076923077,0.32089552238805974,3
