time,sniffer_zero,sniffer_one,sniffer_two,sniffer_three,label
2023-01-03T17:21:00,0.4435483870967742,0.582089552238806,0.5128205128205128,0.4552238805970149,4
2023-01-03T17:21:01,0.43548387096774194,0.6268656716417911,0.39743589743589747,0.3880597014925373,4
2023-01-03T17:21:02,0.5080645161290323,0.5671641791044776,0.6923076923076923,0.40298507462686567,4
2023-01-03T17:21:03,0.28225806451612906,0.6119402985074627,0.532051282051282,0.3955223880597015,4
2023-01-03T17:21:04,0.4193548387096774,0.417910447761194,0.47435897435897434,0.6417910447761195,4
2023-01-03T17:21:05,0.3064516129032258,0.44029850746268656,0.6410256410256411,0.582089552238806,4
2023-01-03T17:21:06,0.3870967741935484,0.5149253731343284,0.5641025641025641,0.6268656716417911,4
2023-01-03T17:21:07,0.3064516129032258,0.417910447761194,0.4358974358974359,0.5149253731343284,4
2023-01-03T17:21:08,0.3790322580645161,0.6417910447761194,0.6346153846153846,0.6343283582089552,4
2023-01-03T17:21:09,0.44354838709677413,0.5298507462686567,0.5576923076923077,0.5522388059701493,4
2023-01-03T17:21:10,0.3306451612903226,0.6492537313432836,0.4487179487179487,0.5746268656716418,4
2023-01-03T17:21:11,0.27419354838709675,0.5447761194029851,0.6602564102564102,0.5895522388059702,4
2023-01-03T17:21:12,0.31451612903225806,0.4701492537313433,0.4230769230769231,0.40298507462686567,4
2023-01-03T17:21:13,0.3064516129032258,0.4402985074626865,0.6858974358974359,0.3283582089552239,4
2023-01-03T17:21:14,0.3225806451612903,0.6417910447761194,0.5641025641025641,0.417910447761194,4
2023-01-03T17:21:15,0.3225806451612903,0.4776119402985074,0.5384615384615385,0.5373134328358209,4
2023-01-03T17:21:16,0.4193548387096774,0.5,0.4551282051282051,0.3880597014925373,4
2023-01-03T17:21:17,0.29032258064516125,0.6119402985074627,0.7051282051282052,0.5447761194029851,4
2023-01-03T17:21:18,0.29032258064516125,0.40298507462686567,0.6666666666666666,0.582089552238806,4
2023-01-03T17:21:19,0.3225806451612903,0.373134328358209,0.5897435897435898,0.3582089552238806,4
2023-01-03T17:21:20,0.27419354838709675,0.6119402985074627,0.5256410256410257,0.5074626865671642,4
2023-01-03T17:21:21,0.3064516129032258,0.40298507462686567,0.47435897435897434,0.34328358208955223,4
2023-01-03T17:21:22,0.33064516129032256,0.417910447761194,0.5384615384615385,0.3582089552238806,4
2023-01-03T17:21:23,0.3951612903225806,0.5074626865671642,0.5384615384615385,0.4104477611940298,4
2023-01-03T17:21:24,0.3387096774193548,0.6492537313432836,0.6602564102564102,0.5447761194029851,4
2023-01-03T17:21:25,0.3306451612903226,0.5074626865671642,0.5705128205128205,0.4626865671641791,4
2023-01-03T17:21:26,0.46774193548387094,0.5820895522388059,0.5128205128205128,0.4253731343283582,4
2023-01-03T17:21:27,0.3548387096774194,0.6567164179104478,0.6025641025641025,0.582089552238806,4
2023-01-03T17:21:28,0.3225806451612903,0.48507462686567165,0.7051282051282052,0.5074626865671642,4
2023-01-03T17:21:29,0.3951612903225806,0.40298507462686567,0.5512820512820513,0.3880597014925373,4
2023-01-03T17:21:30,0.42741935483870963,0.5298507462686567,0.40384615384615385,0.43283582089552236,4
2023-01-03T17:21:31,0.532258064516129,0.5223880597014925,0.4230769230769231,0.5895522388059702,4
2023-01-03T17:21:32,0.3790322580645161,0.6492537313432836,0.6538461538461539,0.3880597014925373,4
2023-01-03T17:21:33,0.3387096774193548,0.4104477611940298,0.5384615384615384,0.6343283582089552,4
2023-01-03T17:21:34,0.3467741935483871,0.44776119402985076,0.6153846153846154,0.4626865671641791,4
2023-01-03T17:21:35,0.3225806451612903,0.6492537313432836,0.5512820512820513,0.4626865671641791,4
2023-01-03T17:21:36,0.27419354838709675,0.5,0.5769230769230769,0.5074626865671642,4
2023-01-03T17:21:37,0.4193548387096774,0.3880597014925373,0.47435897435897434,0.5970149253731343,4
2023-01-03T17:21:38,0.2661290322580645,0.6268656716417911,0.6346153846153846,0.35074626865671643,4
2023-01-03T17:21:39,0.3467741935483871,0.5373134328358209,0.5897435897435898,0.6194029850746269,4
2023-01-03T17:21:40,0.4274193548387097,0.5149253731343284,0.47435897435897434,0.6194029850746269,4
2023-01-03T17:21:41,0.3709677419354839,0.5298507462686568,0.5512820512820513,0.5895522388059702,4
2023-01-03T17:21:42,0.3951612903225806,0.373134328358209,0.5641025641025641,0.6194029850746269,4
2023-01-03T17:21:43,0.27419354838709675,0.5074626865671642,0.44871794871794873,0.34328358208955223,4
2023-01-03T17:21:44,0.45967741935483875,0.5149253731343284,0.608974358974359,0.4701492537313433,4
2023-01-03T17:21:45,0.3709677419354839,0.4552238805970149,0.6794871794871795,0.47388059701492535,4
2023-01-03T17:21:46,0.3306451612903226,0.4925373134328358,0.5384615384615384,0.4776119402985074,4
2023-01-03T17:21:47,0.45161290322580644,0.3880597014925373,0.5256410256410257,0.40298507462686567,4
2023-01-03T17:21:48,0.2983870967741935,0.5298507462686567,0.5,0.5074626865671642,4
2023-01-03T17:21:49,0.4032258064516129,0.373134328358209,0.4935897435897436,0.417910447761194,4
2023-01-03T17:21:50,0.3870967741935484,0.6268656716417911,0.4871794871794872,0.4850746268656716,4
2023-01-03T17:21:51,0.3951612903225806,0.6716417910447762,0.47435897435897434,0.44776119402985076,4
2023-01-03T17:21:52,0.42741935483870974,0.4253731343283582,0.5512820512820513,0.582089552238806,4
2023-01-03T17:21:53,0.1935483870967742,0.4552238805970149,0.6153846153846154,0.582089552238806,4
2023-01-03T17:21:54,0.5161290322580645,0.5597014925373134,0.6410256410256411,0.5074626865671642,4
2023-01-03T17:21:55,0.21774193548387094,0.6567164179104478,0.5769230769230769,0.4776119402985075,4
2023-01-03T17:21:56,0.2701612903225806,0.40298507462686567,0.5256410256410257,0.6119402985074627,4
2023-01-03T17:21:57,0.3225806451612903,0.417910447761194,0.5,0.5149253731343284,4
2023-01-03T17:21:58,0.27419354838709675,0.5671641791044776,0.46153846153846156,0.3880597014925373,4
2023-01-03T17:21:59,0.2903225806451613,0.7014925373134329,0.4294871794871795,0.4776119402985075,4
2023-01-03T17:22:00,0.27419354838709675,0.6417910447761194,0.5448717948717949,0.4626865671641791,4
2023-01-03T17:22:01,0.2903225806451613,0.5373134328358209,0.608974358974359,0.5970149253731343,4
2023-01-03T17:22:02,0.3790322580645161,0.6716417910447761,0.5256410256410257,0.5970149253731343,4
2023-01-03T17:22:03,0.1774193548387097,0.43283582089552236,0.532051282051282,0.5149253731343284,4
2023-01-03T17:22:04,0.31451612903225806,0.664179104477612,0.5,0.6044776119402985,4
2023-01-03T17:22:05,0.29032258064516125,0.40298507462686567,0.5384615384615385,0.664179104477612,4
2023-01-03T17:22:06,0.4032258064516129,0.4253731343283582,0.6602564102564102,0.6343283582089552,4
2023-01-03T17:22:07,0.24193548387096775,0.6865671641791045,0.6602564102564102,0.417910447761194,4
2023-01-03T17:22:08,0.27419354838709675,0.4253731343283582,0.5705128205128205,0.373134328358209,4
2023-01-03T17:22:09,0.22580645161290322,0.6567164179104478,0.6282051282051282,0.5373134328358209,4
2023-01-03T17:22:10,0.27419354838709675,0.4253731343283582,0.5384615384615385,0.373134328358209,4
2023-01-03T17:22:11,0.29032258064516125,0.6417910447761194,0.4807692307692307,0.582089552238806,4
2023-01-03T17:22:12,0.2903225806451613,0.6044776119402986,0.532051282051282,0.34328358208955223,4
2023-01-03T17:22:13,0.42741935483870963,0.6417910447761194,0.5512820512820513,0.5298507462686568,4
2023-01-03T17:22:14,0.4274193548387097,0.5298507462686567,0.4935897435897436,0.6268656716417911,4
2023-01-03T17:22:15,0.5,0.6417910447761194,0.46794871794871795,0.40298507462686567,4
2023-01-03T17:22:16,0.3225806451612903,0.43283582089552236,0.47435897435897434,0.5895522388059702,4
2023-01-03T17:22:17,0.27419354838709675,0.5074626865671642,0.5833333333333334,0.4701492537313433,4
2023-01-03T17:22:18,0.31451612903225806,0.417910447761194,0.6282051282051282,0.6194029850746269,4
2023-01-03T17:22:19,0.3790322580645161,0.6343283582089552,0.6410256410256411,0.5074626865671641,4
2023-01-03T17:22:20,0.282258064516129,0.5223880597014926,0.6474358974358974,0.4776119402985074,4
2023-01-03T17:22:21,0.42741935483870963,0.6567164179104478,0.6538461538461539,0.5671641791044776,4
2023-01-03T17:22:22,0.532258064516129,0.5298507462686567,0.532051282051282,0.40298507462686567,4
2023-01-03T17:22:23,0.2983870967741935,0.6567164179104478,0.5641025641025641,0.5970149253731343,4
2023-01-03T17:22:24,0.3709677419354839,0.6492537313432836,0.5705128205128205,0.5,4
2023-01-03T17:22:25,0.25806451612903225,0.6268656716417911,0.5641025641025641,0.6268656716417911,4
2023-01-03T17:22:26,0.3629032258064516,0.417910447761194,0.46153846153846156,0.43283582089552236,4
2023-01-03T17:22:27,0.3225806451612903,0.5149253731343284,0.5641025641025641,0.5970149253731343,4
2023-01-03T17:22:28,0.532258064516129,0.6492537313432836,0.5897435897435898,0.4776119402985075,4
2023-01-03T17:22:29,0.3548387096774194,0.6492537313432836,0.5769230769230769,0.5895522388059702,4
2023-01-03T17:22:30,0.31451612903225806,0.3582089552238806,0.47435897435897434,0.582089552238806,4
2023-01-03T17:22:31,0.4193548387096774,0.40298507462686567,0.5512820512820513,0.5,4
2023-01-03T17:22:32,0.43548387096774194,0.6343283582089552,0.5576923076923077,0.5149253731343284,4
2023-01-03T17:22:33,0.3548387096774194,0.5223880597014925,0.6538461538461539,0.6716417910447762,4
2023-01-03T17:22:34,0.3387096774193548,0.5,0.6346153846153846,0.6194029850746269,4
2023-01-03T17:22:36,0.5725806451612903,0.6492537313432836,0.6602564102564102,0.5074626865671641,4
2023-01-03T17:22:37,0.31451612903225806,0.5447761194029851,0.4230769230769231,0.3955223880597015,4
2023-01-03T17:22:38,0.3548387096774194,0.6417910447761195,0.532051282051282,0.4850746268656716,4
2023-01-03T17:22:39,0.4274193548387097,0.6268656716417911,0.5641025641025641,0.373134328358209,4
2023-01-03T17:22:40,0.3225806451612903,0.6417910447761194,0.6666666666666666,0.5970149253731343,4
2023-01-03T17:22:41,0.375,0.585820895522388,0.46153846153846156,0.417910447761194,4
2023-01-03T17:22:42,0.42741935483870963,0.5298507462686567,0.5384615384615385,0.4850746268656716,4
2023-01-03T17:22:43,0.4193548387096774,0.6119402985074627,0.46153846153846156,0.373134328358209,4
2023-01-03T17:22:46,0.41129032258064513,0.6417910447761194,0.6282051282051282,0.582089552238806,4
2023-01-03T17:22:47,0.4032258064516129,0.7313432835820896,0.6025641025641025,0.6044776119402986,4
2023-01-03T17:22:48,0.3951612903225806,0.5298507462686568,0.5769230769230769,0.6417910447761194,4
2023-01-03T17:22:49,0.3467741935483871,0.6417910447761194,0.4230769230769231,0.6119402985074627,4
2023-01-03T17:22:50,0.22580645161290322,0.43283582089552236,0.6410256410256411,0.5671641791044776,4
2023-01-03T17:22:52,0.3064516129032258,0.6268656716417911,0.5256410256410257,0.544776119402985,4
2023-01-03T17:22:53,0.47580645161290325,0.34328358208955223,0.5256410256410257,0.5223880597014925,4
2023-01-03T17:22:54,0.3064516129032258,0.4925373134328358,0.47435897435897434,0.5671641791044777,4
2023-01-03T17:22:55,0.33870967741935487,0.26865671641791045,0.7051282051282052,0.4925373134328358,4
2023-01-03T17:22:56,0.42741935483870963,0.5149253731343283,0.6923076923076923,0.6417910447761194,4
2023-01-03T17:22:57,0.2903225806451613,0.6417910447761194,0.47435897435897434,0.4925373134328358,4
2023-01-03T17:22:58,0.4032258064516129,0.5970149253731343,0.608974358974359,0.6119402985074627,4
2023-01-03T17:22:59,0.22580645161290322,0.582089552238806,0.7051282051282052,0.3283582089552239,4
2023-01-03T17:23:00,0.45161290322580644,0.4850746268656716,0.608974358974359,0.4776119402985075,4
2023-01-03T17:23:01,0.29838709677419356,0.44776119402985076,0.5961538461538461,0.44776119402985076,4
2023-01-03T17:23:02,0.33870967741935487,0.3283582089552239,0.7307692307692307,0.5373134328358209,4
2023-01-03T17:23:03,0.3790322580645161,0.4701492537313433,0.6217948717948718,0.39552238805970147,4
2023-01-03T17:23:04,0.3467741935483871,0.4776119402985075,0.5256410256410257,0.2835820895522388,4
