time,mac,type,RSSI,uuid
2022-12-02T00:41:07.220347,47:bf:c7:7d:1f:d5,random,-40,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:07.777642,47:bf:c7:7d:1f:d5,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:08.283210,47:bf:c7:7d:1f:d5,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:13.662287,66:0f:cf:3e:d8:9b,random,-43,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:14.218685,66:0f:cf:3e:d8:9b,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:14.721299,66:0f:cf:3e:d8:9b,random,-42,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:15.212576,66:0f:cf:3e:d8:9b,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:15.706552,66:0f:cf:3e:d8:9b,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:16.202682,66:0f:cf:3e:d8:9b,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:16.708714,66:0f:cf:3e:d8:9b,random,-61,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:17.197438,66:0f:cf:3e:d8:9b,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:17.746810,66:0f:cf:3e:d8:9b,random,-41,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:18.282252,66:0f:cf:3e:d8:9b,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:18.772018,66:0f:cf:3e:d8:9b,random,-40,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:19.231289,66:0f:cf:3e:d8:9b,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:19.812636,66:0f:cf:3e:d8:9b,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:20.302696,66:0f:cf:3e:d8:9b,random,-53,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:20.800692,66:0f:cf:3e:d8:9b,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:21.305321,66:0f:cf:3e:d8:9b,random,-42,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:21.886088,66:0f:cf:3e:d8:9b,random,-40,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:22.426193,66:0f:cf:3e:d8:9b,random,-55,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:22.922180,66:0f:cf:3e:d8:9b,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:23.787012,66:0f:cf:3e:d8:9b,random,-38,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:24.316638,66:0f:cf:3e:d8:9b,random,-35,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:24.855614,66:0f:cf:3e:d8:9b,random,-55,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:25.352447,66:0f:cf:3e:d8:9b,random,-34,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:25.845881,66:0f:cf:3e:d8:9b,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:26.344983,66:0f:cf:3e:d8:9b,random,-48,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:27.253725,66:0f:cf:3e:d8:9b,random,-53,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:27.750425,66:0f:cf:3e:d8:9b,random,-30,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:28.231975,66:0f:cf:3e:d8:9b,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:28.737688,66:0f:cf:3e:d8:9b,random,-32,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:29.277238,66:0f:cf:3e:d8:9b,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:29.764976,66:0f:cf:3e:d8:9b,random,-29,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:30.223169,66:0f:cf:3e:d8:9b,random,-35,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:30.710059,66:0f:cf:3e:d8:9b,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:31.253795,66:0f:cf:3e:d8:9b,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:31.794513,66:0f:cf:3e:d8:9b,random,-71,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:33.359932,66:0f:cf:3e:d8:9b,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:33.870615,66:0f:cf:3e:d8:9b,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:34.418839,66:0f:cf:3e:d8:9b,random,-44,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:34.962872,66:0f:cf:3e:d8:9b,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:35.444164,66:0f:cf:3e:d8:9b,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:36.031564,66:0f:cf:3e:d8:9b,random,-43,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:36.579764,66:0f:cf:3e:d8:9b,random,-80,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:37.441927,66:0f:cf:3e:d8:9b,random,-40,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:38.036406,66:0f:cf:3e:d8:9b,random,-39,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:39.227788,66:0f:cf:3e:d8:9b,random,-35,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:39.731523,66:0f:cf:3e:d8:9b,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:40.293759,66:0f:cf:3e:d8:9b,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:40.809694,66:0f:cf:3e:d8:9b,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:41.348437,66:0f:cf:3e:d8:9b,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:41.895407,66:0f:cf:3e:d8:9b,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:42.436040,66:0f:cf:3e:d8:9b,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:42.969147,66:0f:cf:3e:d8:9b,random,-40,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:43.510835,66:0f:cf:3e:d8:9b,random,-48,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:44.073513,66:0f:cf:3e:d8:9b,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:44.597770,66:0f:cf:3e:d8:9b,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:45.156880,66:0f:cf:3e:d8:9b,random,-63,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:45.679791,66:0f:cf:3e:d8:9b,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:46.224456,66:0f:cf:3e:d8:9b,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:46.851032,66:0f:cf:3e:d8:9b,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:47.377133,66:0f:cf:3e:d8:9b,random,-59,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:47.919307,66:0f:cf:3e:d8:9b,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:48.844247,66:0f:cf:3e:d8:9b,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:49.360939,66:0f:cf:3e:d8:9b,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:49.994484,66:0f:cf:3e:d8:9b,random,-49,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:50.489674,66:0f:cf:3e:d8:9b,random,-65,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:50.990885,66:0f:cf:3e:d8:9b,random,-66,0000f22e-0000-1000-8000-00805f9b34fb
2022-12-02T00:41:51.571597,66:0f:cf:3e:d8:9b,random,-63,0000f22e-0000-1000-8000-00805f9b34fb
