time,mac,type,RSSI,uuid
2023-01-03T16:36:11.181886,5d:27:5e:71:51:ac,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:12.670190,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:13.167708,5d:27:5e:71:51:ac,random,-43,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:13.657074,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:14.176685,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:14.647489,5d:27:5e:71:51:ac,random,-28,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:15.185091,5d:27:5e:71:51:ac,random,-41,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:15.713160,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:16.198123,5d:27:5e:71:51:ac,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:16.676967,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:17.236829,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:17.714417,5d:27:5e:71:51:ac,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:18.237755,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:18.764283,5d:27:5e:71:51:ac,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:19.263663,5d:27:5e:71:51:ac,random,-47,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:19.757646,5d:27:5e:71:51:ac,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:20.306703,5d:27:5e:71:51:ac,random,-30,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:20.780149,5d:27:5e:71:51:ac,random,-45,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:21.263275,5d:27:5e:71:51:ac,random,-31,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:21.795218,5d:27:5e:71:51:ac,random,-28,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:36:22.291310,5d:27:5e:71:51:ac,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
