time,mac,type,RSSI,uuid
2023-01-03T16:35:37.326453,5d:27:5e:71:51:ac,random,-93,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:37.957407,5d:27:5e:71:51:ac,random,-79,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:38.505039,5d:27:5e:71:51:ac,random,-84,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:39.076192,5d:27:5e:71:51:ac,random,-79,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:39.606570,5d:27:5e:71:51:ac,random,-65,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:40.257532,5d:27:5e:71:51:ac,random,-70,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:40.802547,5d:27:5e:71:51:ac,random,-69,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:41.666461,5d:27:5e:71:51:ac,random,-83,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:42.215853,5d:27:5e:71:51:ac,random,-78,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:42.744729,5d:27:5e:71:51:ac,random,-84,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:43.279825,5d:27:5e:71:51:ac,random,-55,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:43.809894,5d:27:5e:71:51:ac,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:44.381643,5d:27:5e:71:51:ac,random,-60,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:44.955822,5d:27:5e:71:51:ac,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:45.480340,5d:27:5e:71:51:ac,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:46.065194,5d:27:5e:71:51:ac,random,-53,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:35:46.641593,5d:27:5e:71:51:ac,random,-48,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:54.517396,5d:27:5e:71:51:ac,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:55.064986,5d:27:5e:71:51:ac,random,-64,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:55.652532,5d:27:5e:71:51:ac,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:57.281414,5d:27:5e:71:51:ac,random,-63,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:57.877532,5d:27:5e:71:51:ac,random,-78,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:58.725428,5d:27:5e:71:51:ac,random,-63,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:55:59.263810,5d:27:5e:71:51:ac,random,-53,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:00.116272,5d:27:5e:71:51:ac,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:00.653949,5d:27:5e:71:51:ac,random,-72,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:01.213795,5d:27:5e:71:51:ac,random,-58,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:01.761425,5d:27:5e:71:51:ac,random,-71,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:02.283781,5d:27:5e:71:51:ac,random,-57,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:02.828832,5d:27:5e:71:51:ac,random,-55,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:03.417881,5d:27:5e:71:51:ac,random,-69,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:03.990093,5d:27:5e:71:51:ac,random,-56,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:04.514502,5d:27:5e:71:51:ac,random,-71,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:05.074208,5d:27:5e:71:51:ac,random,-52,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:05.621230,5d:27:5e:71:51:ac,random,-69,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:06.182784,5d:27:5e:71:51:ac,random,-67,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:06.721717,5d:27:5e:71:51:ac,random,-54,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:07.242828,5d:27:5e:71:51:ac,random,-50,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:07.791655,5d:27:5e:71:51:ac,random,-69,0000f22e-0000-1000-8000-00805f9b34fb
2023-01-03T16:56:08.315392,5d:27:5e:71:51:ac,random,-46,0000f22e-0000-1000-8000-00805f9b34fb
